Timestamp,Hour,DTE Res kWh,DTE Com kWh,Ann Arbor Res kWh,Ann Arbor Com kWh
2018-03-29 00:00:00,2089.0,1339804.0,2190729.0,101932.94676584128,86599.4876679135
2018-03-29 01:00:00,2090.0,1261773.0,2161393.0,95996.30993755494,85439.83598565344
2018-03-29 02:00:00,2091.0,1218779.0,2143084.0,92725.30528818042,84716.08146388839
2018-03-29 03:00:00,2092.0,1210365.0,2134609.0,92085.16403312536,84381.06482879314
2018-03-29 04:00:00,2093.0,1240499.0,2172894.0,94377.77356246089,85894.47035972192
2018-03-29 05:00:00,2094.0,1333687.0,2265731.0,101467.56239964544,89564.31571103013
2018-03-29 06:00:00,2095.0,1549178.0,2374187.0,117862.22358256317,93851.57992057464
2018-03-29 07:00:00,2096.0,1581103.0,2496515.0,120291.09327208453,98687.20410204142
2018-03-29 08:00:00,2097.0,1485174.0,2552549.0,112992.76780783724,100902.22736232777
2018-03-29 09:00:00,2098.0,1455119.0,2599558.0,110706.1686373262,102760.49249497583
2018-03-29 10:00:00,2099.0,1445797.0,2635095.0,109996.94629603511,104165.26962316221
2018-03-29 11:00:00,2100.0,1444611.0,2542887.0,109906.71483317616,100520.28863332597
2018-03-29 12:00:00,2101.0,1444924.0,2541878.0,109930.5280269998,100480.40287700607
2018-03-29 13:00:00,2102.0,1421087.0,2540173.0,108116.997352321,100413.00425012261
2018-03-29 14:00:00,2103.0,1406631.0,2513127.0,107017.1777679288,99343.87623681453
2018-03-29 15:00:00,2104.0,1463815.0,2472692.0,111367.76459097,97745.48123503564
2018-03-29 16:00:00,2105.0,1567878.0,2427695.0,119284.92877266652,95966.75043510871
2018-03-29 17:00:00,2106.0,1695741.0,2379151.0,129012.80865085823,94047.80677327231
2018-03-29 18:00:00,2107.0,1766042.0,2344564.0,134361.3432802409,92680.58313220575
2018-03-29 19:00:00,2108.0,1804216.0,2464783.0,137265.6399608294,97432.83857226651
2018-03-29 20:00:00,2109.0,1878069.0,2453466.0,142884.41249584025,96985.47771570334
2018-03-29 21:00:00,2110.0,1823331.0,2395418.0,138719.91855488427,94690.84106272298
2018-03-29 22:00:00,2111.0,1698656.0,2301599.0,129234.58328343317,90982.1772647288
2018-03-29 23:00:00,2112.0,1528454.0,2183689.0,116285.53147776627,86321.1965633624
2018-03-30 00:00:00,2113.0,1398336.0,2119622.0,106386.09009135622,83788.62892198814
2018-03-30 01:00:00,2114.0,1317255.0,2089413.0,100217.40776414928,82594.46756156428
2018-03-30 02:00:00,2115.0,1289281.0,2067380.0,98089.1320963444,81723.50337028953
2018-03-30 03:00:00,2116.0,1269545.0,2055323.0,96587.60751709949,81246.89032375935
2018-03-30 04:00:00,2117.0,1304100.0,2070109.0,99216.56889913272,81831.38070328953
2018-03-30 05:00:00,2118.0,1382575.0,2121544.0,105186.9854656226,83864.6055559295
2018-03-30 06:00:00,2119.0,1554265.0,2179744.0,118249.24504256615,86165.25076684904
2018-03-30 07:00:00,2120.0,1606845.0,2238016.0,122249.5572829744,88468.74213679241
2018-03-30 08:00:00,2121.0,1618290.0,2258002.0,123120.29850761252,89258.78844582057
2018-03-30 09:00:00,2122.0,1625276.0,2282068.0,123651.79682087786,90210.11709953172
2018-03-30 10:00:00,2123.0,1640785.0,2306583.0,124831.72916276626,91179.1947171553
2018-03-30 11:00:00,2124.0,1623170.0,2304128.0,123491.57130588547,91082.1486004404
2018-03-30 12:00:00,2125.0,1570969.0,2289797.0,119520.09357173655,90515.6443647413
2018-03-30 13:00:00,2126.0,1511306.0,2280712.0,114980.90321039235,90156.51443791648
2018-03-30 14:00:00,2127.0,1476099.0,2254848.0,112302.33734793414,89134.11086858275
2018-03-30 15:00:00,2128.0,1470266.0,2237676.0,111858.55984130992,88455.30194140217
2018-03-30 16:00:00,2129.0,1470867.0,2198522.0,111904.28421667099,86907.54485225536
2018-03-30 17:00:00,2130.0,1528308.0,2165541.0,116274.42372601466,85603.80636941451
2018-03-30 18:00:00,2131.0,1559063.0,2122484.0,118614.27924054026,83901.7637431849
2018-03-30 19:00:00,2132.0,1584358.0,2151295.0,120538.73527175226,85040.66218256297
2018-03-30 20:00:00,2133.0,1804960.0,2185446.0,137322.24384646775,86390.65074954086
2018-03-30 21:00:00,2134.0,1820833.0,2146309.0,138529.8694872437,84843.56567016357
2018-03-30 22:00:00,2135.0,1737649.0,2071437.0,132201.18988651872,81883.87652528439
2018-03-30 23:00:00,2136.0,1634347.0,2023613.0,124341.92295881516,79993.39445368617
2018-03-31 00:00:00,2137.0,1508077.0,1992405.0,114735.23930350231,78759.74263680684
2018-03-31 01:00:00,2138.0,1426493.0,1975493.0,108528.28848909633,78091.21150610114
2018-03-31 02:00:00,2139.0,1374579.0,1953521.0,104578.64585599337,77222.65864399936
2018-03-31 03:00:00,2140.0,1352804.0,1938846.0,102921.99315468318,76642.55609296422
2018-03-31 04:00:00,2141.0,1359525.0,1947892.0,103433.33013771445,77000.1443503178
2018-03-31 05:00:00,2142.0,1402284.0,1999769.0,106686.45587159836,79050.8414569651
2018-03-31 06:00:00,2143.0,1510007.0,2017592.0,114882.07465199962,79755.38440531939
2018-03-31 07:00:00,2144.0,1582700.0,2051016.0,120412.59381692919,81076.63467215402
2018-03-31 08:00:00,2145.0,1642954.0,2069209.0,124996.74774871996,81795.8037154918
2018-03-31 09:00:00,2146.0,1677350.0,2077338.0,127613.61233261273,82117.14297527814
2018-03-31 10:00:00,2147.0,1718746.0,2093718.0,130763.04035665115,82764.64415319673
2018-03-31 11:00:00,2148.0,1727982.0,2089471.0,131465.7197756776,82596.76030077791
2018-03-31 12:00:00,2149.0,1748626.0,2076269.0,133036.32544115855,82074.88541977173
2018-03-31 13:00:00,2150.0,1768523.0,2066190.0,134550.09897952678,81676.46268642365
2018-03-31 14:00:00,2151.0,1814064.0,2055323.0,138014.88064062287,81246.89032375935
2018-03-31 15:00:00,2152.0,1857238.0,2038935.0,141299.57977845828,80599.07290594922
2018-03-31 16:00:00,2153.0,1896736.0,2031025.0,144304.6070297258,80286.39071319366
2018-03-31 17:00:00,2154.0,1933548.0,2026096.0,147105.28208096026,80091.54741002145
2018-03-31 18:00:00,2155.0,1907977.0,2006595.0,145159.82783410823,79320.67314441764
2018-03-31 19:00:00,2156.0,1832473.0,2045771.0,139415.44640771445,80869.29989326616
2018-03-31 20:00:00,2157.0,1896017.0,2076259.0,144249.9051563737,82074.4901199073
2018-03-31 21:00:00,2158.0,1900486.0,2037619.0,144589.90887266095,80547.05144379166
2018-03-31 22:00:00,2159.0,1827278.0,1978155.0,139020.20825463496,78196.44033000953
2018-03-31 23:00:00,2160.0,1693978.0,1928761.0,128878.67874443298,76243.89617969749
2018-04-01 00:00:00,2161.0,1543464.0,1900949.0,117427.49965442142,75144.48819677491
2018-04-01 01:00:00,2162.0,1452605.0,1889271.0,110514.90228182248,74682.85701510622
2018-04-01 02:00:00,2163.0,1403735.0,1876900.0,106796.84866469141,74193.83155283326
2018-04-01 03:00:00,2164.0,1371207.0,1868304.0,104322.10243882607,73854.03178937854
2018-04-01 04:00:00,2165.0,1368792.0,1872327.0,104138.36805197582,74013.06092483438
2018-04-01 05:00:00,2166.0,1411904.0,1890276.0,107418.35019934137,74722.58465148034
2018-04-01 06:00:00,2167.0,1536969.0,1874654.0,116933.35686245772,74105.04720328472
2018-04-01 07:00:00,2168.0,1639804.0,1875540.0,124757.09420065442,74140.07077127225
2018-04-01 08:00:00,2169.0,1757672.0,1873722.0,133724.5495668096,74068.20525592085
2018-04-01 09:00:00,2170.0,1830498.0,1884800.0,139265.18743710194,74506.1184457244
2018-04-01 10:00:00,2171.0,1834896.0,1887486.0,139599.78943849631,74612.29598930739
2018-04-01 11:00:00,2172.0,1801252.0,1885305.0,137040.13738417346,74526.08108887757
2018-04-01 12:00:00,2173.0,1782199.0,1885779.0,135590.57578058846,74544.81830245104
2018-04-01 13:00:00,2174.0,1772778.0,1876427.0,134873.8214706439,74175.13386924623
2018-04-01 14:00:00,2175.0,1715456.0,1867384.0,130512.7355397827,73817.66420185198
2018-04-01 15:00:00,2176.0,1660925.0,1852661.0,126363.99026055672,73235.66421146765
2018-04-01 16:00:00,2177.0,1645324.0,1844121.0,125177.05851345498,72898.07812725367
2018-04-01 17:00:00,2178.0,1670264.0,1840086.0,127074.50597020244,72738.57463196054
2018-04-01 18:00:00,2179.0,1732317.0,1835685.0,131795.52870611064,72564.60316162967
2018-04-01 19:00:00,2180.0,1770508.0,1897917.0,134701.11875505382,75024.63327788303
2018-04-01 20:00:00,2181.0,1956326.0,1942558.0,148838.24351519416,76789.29140263662
2018-04-01 21:00:00,2182.0,1904994.0,1948035.0,144932.87972811476,77005.797138379
2018-04-01 22:00:00,2183.0,1798114.0,1948443.0,136801.3968020053,77021.9253728473
2018-04-01 23:00:00,2184.0,1618114.0,1950066.0,123106.90834111744,77086.08254084253
2018-04-02 00:00:00,2185.0,1485604.0,1958368.0,113025.48241916047,77414.26048828333
2018-04-02 01:00:00,2186.0,1422637.0,1963597.0,108234.92211406754,77620.9627873881
2018-04-02 02:00:00,2187.0,1391845.0,1978517.0,105892.25162135831,78210.7501851015
2018-04-02 03:00:00,2188.0,1377933.0,1997851.0,104833.81982431457,78975.02294296952
2018-04-02 04:00:00,2189.0,1414303.0,2058760.0,107600.86729832843,81382.75488716022
2018-04-02 05:00:00,2190.0,1496347.0,2180795.0,113842.81513880112,86206.7967825995
2018-04-02 06:00:00,2191.0,1664888.0,2283695.0,126665.49724817059,90274.43238747273
2018-04-02 07:00:00,2192.0,1654873.0,2389375.0,125903.55112630509,94451.96135465447
2018-04-02 08:00:00,2193.0,1591567.0,2442656.0,121087.19953461082,96558.15856226622
2018-04-02 09:00:00,2194.0,1559526.0,2476116.0,118649.50450808133,97880.83190861276
2018-04-02 10:00:00,2195.0,1508657.0,2492941.0,114779.36598854295,98545.923930498
2018-04-02 11:00:00,2196.0,1479517.0,2392366.0,112562.3804677081,94570.19554410224
2018-04-02 12:00:00,2197.0,1463671.0,2388573.0,111356.80900020128,94420.25830552806
2018-04-02 13:00:00,2198.0,1406245.0,2387423.0,106987.81069822934,94374.79882111985
2018-04-02 14:00:00,2199.0,1379344.0,2366892.0,104941.16939774965,93563.20866948085
2018-04-02 15:00:00,2200.0,1401550.0,2331361.0,106630.61279087453,92158.66872121312
2018-04-02 16:00:00,2201.0,1458360.0,2293117.0,110952.74551011363,90646.88391972845
2018-04-02 17:00:00,2202.0,1559373.0,2256011.0,118637.86419288957,89180.0842428147
2018-04-02 18:00:00,2203.0,1697690.0,2227676.0,129161.08952869306,88060.002076983
2018-04-02 19:00:00,2204.0,1782225.0,2353138.0,135592.55387336615,93019.51323595873
2018-04-02 20:00:00,2205.0,1946189.0,2372382.0,148067.01557337184,93780.22829504698
2018-04-02 21:00:00,2206.0,1866743.0,2330502.0,142022.72484968463,92124.71246285952
2018-04-02 22:00:00,2207.0,1724458.0,2257687.0,131197.61212381,89246.33650009136
2018-04-02 23:00:00,2208.0,1538651.0,2205372.0,117061.32424907558,87178.32525938249
2018-04-03 00:00:00,2209.0,1407205.0,2174424.0,107060.84797002075,85954.95123897806
2018-04-03 01:00:00,2210.0,1327586.0,2152245.0,101003.3953213128,85078.21566968279
2018-04-03 02:00:00,2211.0,1290009.0,2143383.0,98144.51869411954,84727.90092983452
2018-04-03 03:00:00,2212.0,1275552.0,2143533.0,97044.6230292359,84733.83042780081
2018-04-03 04:00:00,2213.0,1293311.0,2191270.0,98395.73647688539,86620.87339057858
2018-04-03 05:00:00,2214.0,1373814.0,2294069.0,104520.4442800346,90684.51646682117
2018-04-03 06:00:00,2215.0,1541058.0,2399949.0,117244.44999199423,94869.9514312913
2018-04-03 07:00:00,2216.0,1561320.0,2518734.0,118785.9929097415,99565.52087079435
2018-04-03 08:00:00,2217.0,1514228.0,2577700.0,115203.21040640744,101896.44605132841
2018-04-03 09:00:00,2218.0,1472521.0,2616246.0,112030.12134952827,103420.16890871852
2018-04-03 10:00:00,2219.0,1505946.0,2633389.0,114573.1117762237,104097.83146629231
2018-04-03 11:00:00,2220.0,1492395.0,2540184.0,113542.14503659318,100413.43907997347
2018-04-03 12:00:00,2221.0,1511448.0,2549286.0,114991.70664017816,100773.24101656779
2018-04-03 13:00:00,2222.0,1480326.0,2544243.0,112623.92958529065,100573.8912949412
2018-04-03 14:00:00,2223.0,1501484.0,2528803.0,114233.64062337657,99963.54830427801
2018-04-03 15:00:00,2224.0,1571671.0,2506559.0,119573.502076734,99084.24328586402
2018-04-03 16:00:00,2225.0,1667208.0,2454931.0,126842.00398833315,97043.38914584076
2018-04-03 17:00:00,2226.0,1842265.0,2421071.0,140160.42657998676,95704.90380491746
2018-04-03 18:00:00,2227.0,1963246.0,2388376.0,149364.72051602387,94412.470898199
2018-04-03 19:00:00,2228.0,1991259.0,2493975.0,151495.96332299526,98586.79793647895
2018-04-03 20:00:00,2229.0,1993083.0,2488843.0,151634.73413939893,98383.93004605903
2018-04-03 21:00:00,2230.0,1904742.0,2449171.0,144913.7074442695,96815.69642393531
2018-04-03 22:00:00,2231.0,1741658.0,2363229.0,132506.19657673928,93418.41032914411
2018-04-03 23:00:00,2232.0,1596062.0,2303966.0,121429.18134367577,91075.74474263682
2018-04-04 00:00:00,2233.0,1448402.0,2252607.0,110195.13597626073,89045.52416896643
2018-04-04 01:00:00,2234.0,1382258.0,2225924.0,105162.86794983313,87990.74554073675
2018-04-04 02:00:00,2235.0,1341834.0,2211781.0,102087.39016348352,87431.67294248873
2018-04-04 03:00:00,2236.0,1333307.0,2206885.0,101438.65181289468,87238.1341288691
2018-04-04 04:00:00,2237.0,1362329.0,2235427.0,103646.6598357385,88366.39900189429
2018-04-04 05:00:00,2238.0,1465238.0,2341046.0,111476.02713030245,92541.51663990309
2018-04-04 06:00:00,2239.0,1639163.0,2446076.0,124708.32660563538,96693.35111589757
2018-04-04 07:00:00,2240.0,1659707.0,2544807.0,126271.32422197137,100596.18620729445
2018-04-04 08:00:00,2241.0,1611769.0,2605908.0,122624.17762287114,103011.50790888199
2018-04-04 09:00:00,2242.0,1595718.0,2665727.0,121403.00965461718,105376.152167851
2018-04-04 10:00:00,2243.0,1587616.0,2702340.0,120786.60551289433,106823.4635614489
2018-04-04 11:00:00,2244.0,1577399.0,2611179.0,120009.29113175604,103219.87046741734
2018-04-04 12:00:00,2245.0,1574191.0,2604670.0,119765.22491518644,102962.5697856669
2018-04-04 13:00:00,2246.0,1554949.0,2597802.0,118301.28409871753,102691.07783878382
2018-04-04 14:00:00,2247.0,1561030.0,2578335.0,118763.92956722119,101921.54759271903
2018-04-04 15:00:00,2248.0,1602526.0,2543544.0,121920.96564040454,100546.2598344183
2018-04-04 16:00:00,2249.0,1670023.0,2508438.0,127056.17057176314,99158.52013038838
2018-04-04 17:00:00,2250.0,1826207.0,2465660.0,138938.72604829268,97467.50637037608
2018-04-04 18:00:00,2251.0,1911648.0,2417576.0,145439.1193182189,95566.74650230295
2018-04-04 19:00:00,2252.0,1919979.0,2522222.0,146072.94589248367,99703.40146350376
2018-04-04 20:00:00,2253.0,2076903.0,2540625.0,158011.80093268573,100430.87180399435
2018-04-04 21:00:00,2254.0,2035586.0,2501778.0,154868.3832674718,98895.25042068522
2018-04-04 22:00:00,2255.0,1880417.0,2427282.0,143063.0494897634,95950.4245507082
2018-04-04 23:00:00,2256.0,1687246.0,2354729.0,128366.50487599577,93082.40544438783
2018-04-05 00:00:00,2257.0,1556891.0,2311462.0,118449.03241311222,91372.06152100542
2018-04-05 01:00:00,2258.0,1461184.0,2277911.0,111167.59681796668,90045.79094589267
2018-04-05 02:00:00,2259.0,1425410.0,2251822.0,108445.89331685666,89014.49312960952
2018-04-05 03:00:00,2260.0,1418518.0,2255986.0,107921.54656978755,89179.09599315365
2018-04-05 04:00:00,2261.0,1432297.0,2297689.0,108969.85966146852,90827.6150177409
2018-04-05 05:00:00,2262.0,1537556.0,2398878.0,116978.01611093851,94827.614815812
2018-04-05 06:00:00,2263.0,1629289.0,2546631.0,123957.10783306422,100668.2889025645
2018-04-05 07:00:00,2264.0,1672089.0,2586777.0,127213.35286709756,102255.2597382617
2018-04-05 08:00:00,2265.0,1589509.0,2645813.0,120930.62588320799,104588.95201784668
2018-04-05 09:00:00,2266.0,1529476.0,2682430.0,116363.28574002754,106036.42153139034
2018-04-05 10:00:00,2267.0,1500539.0,2704988.0,114161.74455895691,106928.13896554708
2018-04-05 11:00:00,2268.0,1460252.0,2610788.0,111096.68979993586,103204.41424271854
2018-04-05 12:00:00,2269.0,1424106.0,2595405.0,108346.68435600668,102596.32446128255
2018-04-05 13:00:00,2270.0,1408641.0,2603330.0,107170.09955574205,102909.59960383474
2018-04-05 14:00:00,2271.0,1363179.0,2566262.0,103711.32825347048,101444.30206640577
2018-04-05 15:00:00,2272.0,1354166.0,2512651.0,103025.61478403723,99325.05996326818
2018-04-05 16:00:00,2273.0,1412071.0,2471194.0,107431.05564141342,97686.26531534565
2018-04-05 17:00:00,2274.0,1545533.0,2428524.0,117584.91019123018,95999.52079386906
2018-04-05 18:00:00,2275.0,1647717.0,2385917.0,125359.11912949334,94315.26666153832
2018-04-05 19:00:00,2276.0,1756087.0,2449419.0,133603.96198786233,96825.4998605729
2018-04-05 20:00:00,2277.0,1862679.0,2481752.0,141713.53373243436,98103.6229121994
2018-04-05 21:00:00,2278.0,1845174.0,2448217.0,140381.744729613,96777.98481686972
2018-04-05 22:00:00,2279.0,1723576.0,2383109.0,131130.50913035165,94204.26645960943
2018-04-05 23:00:00,2280.0,1546665.0,2317627.0,117671.03330755088,91615.76388741983
2018-04-06 00:00:00,2281.0,1426812.0,2271407.0,108552.55816586869,89788.68791407446
2018-04-06 01:00:00,2282.0,1370871.0,2226896.0,104296.53939369907,88029.1686875583
2018-04-06 02:00:00,2283.0,1347727.0,2213900.0,102535.7324995947,87515.43698375915
2018-04-06 03:00:00,2284.0,1309834.0,2205192.0,99652.81443710344,87171.20986182295
2018-04-06 04:00:00,2285.0,1384647.0,2248548.0,105344.6242439057,88885.07195399867
2018-04-06 05:00:00,2286.0,1464850.0,2341811.0,111446.50789962009,92571.75707953115
2018-04-06 06:00:00,2287.0,1555662.0,2473971.0,118355.52948912093,97796.04008769484
2018-04-06 07:00:00,2288.0,1586958.0,2531510.0,120736.54454952064,100070.55597757628
2018-04-06 08:00:00,2289.0,1537970.0,2577663.0,117009.51343439856,101894.98344183006
2018-04-06 09:00:00,2290.0,1509659.0,2612896.0,114855.59864097524,103287.74345413811
2018-04-06 10:00:00,2291.0,1510579.0,2648893.0,114925.59269310866,104710.70437608779
2018-04-06 11:00:00,2292.0,1492692.0,2540504.0,113564.74094255365,100426.08867563488
2018-04-06 12:00:00,2293.0,1478331.0,2527268.0,112472.14900484914,99902.86977508967
2018-04-06 13:00:00,2294.0,1466234.0,2527880.0,111551.80329978603,99927.06212679212
2018-04-06 14:00:00,2295.0,1474009.0,2512266.0,112143.32912080493,99309.84091848804
2018-04-06 15:00:00,2296.0,1500888.0,2457081.0,114188.29665047275,97128.37861669087
2018-04-06 16:00:00,2297.0,1614033.0,2424452.0,122796.42385551252,95838.55468907757
2018-04-06 17:00:00,2298.0,1694549.0,2371632.0,128922.12070505058,93750.58080521555
2018-04-06 18:00:00,2299.0,1780354.0,2340436.0,135450.20727386436,92517.40334817351
2018-04-06 19:00:00,2300.0,1837999.0,2391596.0,139835.8672034637,94539.75745454196
2018-04-06 20:00:00,2301.0,1948619.0,2446544.0,148251.89116759383,96711.8511495524
2018-04-06 21:00:00,2302.0,1934016.0,2414252.0,147140.88775095856,95435.34882737002
2018-04-06 22:00:00,2303.0,1837184.0,2329748.0,139773.86160293248,92094.90685308231
2018-04-06 23:00:00,2304.0,1715595.0,2239780.0,130523.31072809416,88538.47303287596
2018-04-07 00:00:00,2305.0,1557992.0,2176582.0,118532.79703419798,86040.25694971971
2018-04-07 01:00:00,2306.0,1548665.0,2132195.0,117823.19429044964,84285.63944152236
2018-04-07 02:00:00,2307.0,1477145.0,2110952.0,112381.91754199019,83445.90393953673
2018-04-07 03:00:00,2308.0,1434035.0,2096948.0,109102.08755560753,82892.32600940412
2018-04-07 04:00:00,2309.0,1468830.0,2115271.0,111749.30825558862,83616.63395097936
2018-04-07 05:00:00,2310.0,1489926.0,2156391.0,113354.30230320468,85242.10699347097
2018-04-07 06:00:00,2311.0,1573486.0,2233986.0,119711.58816871463,88309.43629143148
2018-04-07 07:00:00,2312.0,1667721.0,2208930.0,126881.03328044667,87318.97295114283
2018-04-07 08:00:00,2313.0,1737014.0,2238693.0,132152.87877444839,88495.5039376136
2018-04-07 09:00:00,2314.0,1762467.0,2265915.0,134089.35552330938,89571.58922853545
2018-04-07 10:00:00,2315.0,1760887.0,2285872.0,133969.14834681936,90360.48916795678
2018-04-07 11:00:00,2316.0,1754925.0,2286025.0,133515.55645679816,90366.53725588239
2018-04-07 12:00:00,2317.0,1710058.0,2260948.0,130102.05304693896,89375.24378587844
2018-04-07 13:00:00,2318.0,1671785.0,2239459.0,127190.22439769695,88525.7839072281
2018-04-07 14:00:00,2319.0,1638861.0,2206263.0,124685.35029721765,87213.54647730224
2018-04-07 15:00:00,2320.0,1646625.0,2183736.0,125276.03923283062,86323.05447272518
2018-04-07 16:00:00,2321.0,1707874.0,2168790.0,129935.89325361353,85732.2392953643
2018-04-07 17:00:00,2322.0,1763015.0,2156366.0,134131.04763262364,85241.11874380993
2018-04-07 18:00:00,2323.0,1805142.0,2139817.0,137336.09049591154,84586.93699818265
2018-04-07 19:00:00,2324.0,1882727.0,2149662.0,143238.79542501146,84976.10971470331
2018-04-07 20:00:00,2325.0,1965256.0,2212940.0,149517.6423038371,87477.48819677491
2018-04-07 21:00:00,2326.0,1959262.0,2197257.0,149061.61583808955,86857.53941940634
2018-04-07 22:00:00,2327.0,1854146.0,2121549.0,141064.33889889682,83864.80320586171
2018-04-07 23:00:00,2328.0,1731249.0,2062545.0,131714.2747412427,81532.37588584286
2018-04-08 00:00:00,2329.0,1618944.0,2032226.0,123170.05514902041,80333.8662269104
2018-04-08 01:00:00,2330.0,1525686.0,2013799.0,116074.9406774344,79605.4471667452
2018-04-08 02:00:00,2331.0,1475538.0,1994212.0,112259.65619223104,78831.17332230738
2018-04-08 03:00:00,2332.0,1485328.0,1995607.0,113004.48420352043,78886.31765339385
2018-04-08 04:00:00,2333.0,1459488.0,2004284.0,111038.56430446853,79229.31934575037
2018-04-08 05:00:00,2334.0,1493917.0,2033333.0,113657.93954457915,80377.6259219016
2018-04-08 06:00:00,2335.0,1560738.0,2071769.0,118741.71406371797,81897.0004807831
2018-04-08 07:00:00,2336.0,1659013.0,2034746.0,126218.5243609055,80433.48179274403
2018-04-08 08:00:00,2337.0,1743338.0,2042861.0,132634.01180237424,80754.26763272018
2018-04-08 09:00:00,2338.0,1746469.0,2045872.0,132872.21982110222,80873.2924218968
2018-04-08 10:00:00,2339.0,1804934.0,2066955.0,137320.26575369007,81706.70312605173
2018-04-08 11:00:00,2340.0,1800836.0,2068726.0,137008.4878997305,81776.71073204036
2018-04-08 12:00:00,2341.0,1822621.0,2096689.0,138665.9014059552,82882.08774291567
2018-04-08 13:00:00,2342.0,1784792.0,2091051.0,135787.8524949167,82659.21767935614
2018-04-08 14:00:00,2343.0,1761889.0,2070094.0,134045.38099925162,81830.7877534929
2018-04-08 15:00:00,2344.0,1755661.0,2063449.0,133571.55169850492,81568.11099358636
2018-04-08 16:00:00,2345.0,1768439.0,2056623.0,134543.70821824504,81298.27930613383
2018-04-08 17:00:00,2346.0,1801207.0,2041517.0,137036.71376205824,80701.13933094224
2018-04-08 18:00:00,2347.0,1822733.0,2026210.0,138674.42242099752,80096.05382847582
2018-04-08 19:00:00,2348.0,1944149.0,2019939.0,147911.8113708151,79848.16128349857
2018-04-08 20:00:00,2349.0,2062324.0,2101451.0,156902.62344784525,83070.32953835207
2018-04-08 21:00:00,2350.0,2004949.0,2113582.0,152537.50525093725,83549.86780387897
2018-04-08 22:00:00,2351.0,1852487.0,2103446.0,140938.1213635823,83149.1918613037
2018-04-08 23:00:00,2352.0,1626828.0,2092072.0,123769.8737436073,82699.57779551334
2018-04-09 00:00:00,2353.0,1498645.0,2094427.0,114017.6481081518,82792.67091358405
2018-04-09 01:00:00,2354.0,1405901.0,2090808.0,106961.63900917076,82649.61189265076
2018-04-09 02:00:00,2355.0,1362899.0,2089427.0,103690.02571586464,82595.02098137447
2018-04-09 03:00:00,2356.0,1354507.0,2108980.0,103051.55823162147,83367.95080627326
2018-04-09 04:00:00,2357.0,1381145.0,2169311.0,105078.19036284999,85752.83441830054
2018-04-09 05:00:00,2358.0,1477368.0,2297625.0,112398.8834915834,90825.08509860862
2018-04-09 06:00:00,2359.0,1692749.0,2467624.0,128785.1758204417,97545.143263748
2018-04-09 07:00:00,2360.0,1696510.0,2544340.0,129071.3145487828,100577.72570362607
2018-04-09 08:00:00,2361.0,1550929.0,2599554.0,117995.44052309103,102760.33437503006
2018-04-09 09:00:00,2362.0,1532494.0,2662456.0,116592.89666322176,105246.84958219949
2018-04-09 10:00:00,2363.0,1493474.0,2680866.0,113624.23588686707,105974.59663259517
2018-04-09 11:00:00,2364.0,1486742.0,2602299.0,113112.06201842986,102868.84418781311
2018-04-09 12:00:00,2365.0,1492225.0,2605822.0,113529.21135304679,103008.108330048
2018-04-09 13:00:00,2366.0,1435432.0,2601736.0,109208.37200216232,102846.58880544631
2018-04-09 14:00:00,2367.0,1438386.0,2572530.0,109433.11377390378,101692.07602142371
2018-04-09 15:00:00,2368.0,1460186.0,2533551.0,111091.6684875002,100151.23667990424
2018-04-09 16:00:00,2369.0,1578181.0,2481907.0,120068.78607606945,98109.7500600979
2018-04-09 17:00:00,2370.0,1747829.0,2439341.0,132975.68928947338,96427.11665721127
2018-04-09 18:00:00,2371.0,1838777.0,2391589.0,139895.05782581132,94539.48074463686
2018-04-09 19:00:00,2372.0,1922858.0,2437900.0,146291.98162736642,96370.15394674847
2018-04-09 20:00:00,2373.0,2042639.0,2469864.0,155404.97897366426,97633.6904333779
2018-04-09 21:00:00,2374.0,1972206.0,2438564.0,150046.40171941026,96396.4018577459
2018-04-09 22:00:00,2375.0,1775865.0,2359088.0,135108.68194774812,93254.71665528814
2018-04-09 23:00:00,2376.0,1614976.0,2306772.0,122868.16775894929,91186.66588459283
2018-04-10 00:00:00,2377.0,1475168.0,2262667.0,112231.50641039477,89443.1958325721
2018-04-10 01:00:00,2378.0,1388788.0,2233950.0,105659.67355899757,88308.01321191958
2018-04-10 02:00:00,2379.0,1338322.0,2214119.0,101820.1954775133,87524.09405078994
2018-04-10 03:00:00,2380.0,1322579.0,2197267.0,100622.46030062575,86857.93471927075
2018-04-10 04:00:00,2381.0,1364248.0,2241064.0,103792.65829882986,88589.22953546737
2018-04-10 05:00:00,2382.0,1459940.0,2336781.0,111072.95268660365,92372.9212477283
2018-04-10 06:00:00,2383.0,1641077.0,2484116.0,124853.94466626948,98197.07180014809
2018-04-10 07:00:00,2384.0,1672686.0,2552404.0,127258.77292049283,100896.4955142937
2018-04-10 08:00:00,2385.0,1504658.0,2616463.0,114475.1201032369,103428.74691577643
2018-04-10 09:00:00,2386.0,1448064.0,2663610.0,110169.42077015084,105292.46718655346
2018-04-10 10:00:00,2387.0,1395713.0,2688986.0,106186.53096228451,106295.58012250354
2018-04-10 11:00:00,2388.0,1355863.0,2595876.0,103154.72337802683,102614.94308489669
2018-04-10 12:00:00,2389.0,1337527.0,2574245.0,101759.71148681105,101759.86994817159
2018-04-10 13:00:00,2390.0,1328844.0,2574710.0,101099.10457955611,101778.25139186707
2018-04-10 14:00:00,2391.0,1308286.0,2550697.0,99535.0418363398,100829.01782743733
